   60
HE+ 0/H + 1  24/P=4.000D+00/S=1.000D+00/A=4.731D+00/E=0.000D+00/T=CX /ISEL=    1
C      56   H+   TARGET.    HE(1S2) ---> HE(1S2P 1P) EXCITATION
C      57   H+   TARGET.    HE(1S2) ---> HE(1S3P 1P) EXCITATION
C      58   H+   TARGET.    HE(1S2) ---> HE(1S4P 1P) EXCITATION
C      59   H+   TARGET.    HE(1S2) ---> HE(1S3D 1D) EXCITATION
C      60   H+   TARGET.    HE(1S2) ---> HE(1S4D 1D) EXCITATION
C
C
C	ADDITIONAL NOTES
C	----------------
C
C	   ADF TYPE :	ADF02
C
C	   VARIABLE DESCIPTION :
C
C		ISEL		SELECTOR NUMBER.
C		MP		PRIMARY REACTANT MASS.
C		P	 	PRIMARY REACTANT MASS.
C		MS		SECONDARY REACTANT MASS.
C		S		SECONDARY REACTANT MASS.
C		ALF		EXTRAPOLATION PARAMETER.
C		A		EXTRAPOLATION PARAMETER.
C		E		THRESHOLD ENERGY (RYD).
C		T		TYPE OF TRANSITION.
C				CX	 CHARGE EXCHAGE
C				ION	 ION IMPACT.
C			        EXC	 EXCITATION.
C
C
C
C	   HISTORY  :
C
C	   THIS DATA FILE IS A REFORMATTED VERSION OF IONATOM/HE.DAT.
C	   IT WAS REFORMATTED BY HARVEY ANDERSON.
C	  
C
C
C
C	   CONTACT : HARVEY ANDERSON
C	   	     UNIVERSITY OF STRATHCLYDE
C		     ANDERSON@PHYS.STRATH.AC.UK
C
C		  
C	   DATE    : 26/01/98
C		       
C			 
C		
C
C----------------------------------------------------------------------

 
C---------------------------------------------------------------------------------
C ADAS ADF02 DATA - SCCS info: @(#)$Header: /u/xshare/Attic/repos/codesys/source/adas/data/adf02/sia#he/sia#he_j91#he.dat,v 1.1 2009-07-30 05:55:28 Marina Gorelenkova Exp $ Date $Date: 2009-07-30 05:55:28 $
C---------------------------------------------------------------------------------
